ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,1596 HYDROXIDE (CALCD.) mg/L,"106266 ICE THICKNESS, ESTIMATE m",60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,2000 OXYGEN DISSOLVED (FIELD QC) mg/L,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,"106267 SNOW DEPTH ON ICE, ESTIMATE m",11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS020,18SWE04046,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,08/08/2018 09:41:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,8.51,,,,,,,200,,,,,,,,,,359,,,,,,,,20.14,,,,,,,,,,,,,,,,,
ABS020,18SWE04047,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,08/08/2018 09:42:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,8.49,,,,,,,201,,,,,,,,,,361,,,,,,,,20.08,,,,,,,,,,,,,,,,,
ABS020,18SWE04048,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,08/08/2018 09:43:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,8.48,,,,,,,201,,,,,,,,,,361,,,,,,,,19.93,,,,,,,,,,,,,,,,,
ABS020,18SWE04049,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,"hit bottom, ORP not recorded",08/08/2018 09:44:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8.16,,,,,,,,,,,,,,,,,397,,,,,,,,19.22,,,,,,,,,,,,,,,,,
ABS020,18SWE04239,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:30:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56,,8.12,,,,,,,235,,,,,,,,,,360,,,,,,,,15.26,,,,,,,,,,,,,,,,,
ABS020,18SWE04240,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:31:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.44,,8.2,,,,,,,234,,,,,,,,,,360,,,,,,,,15.08,,,,,,,,,,,,,,,,,
ABS020,18SWE04241,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:32:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95,,8.28,,,,,,,233,,,,,,,,,,360,,,,,,,,14.84,,,,,,,,,,,,,,,,,
ABS020,18SWE04242,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:33:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86,,8.31,,,,,,,232,,,,,,,,,,361,,,,,,,,14.84,,,,,,,,,,,,,,,,,
ABS020,18SWE04243,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:34:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.13,,8.3,,,,,,,233,,,,,,,,,,362,,,,,,,,14.78,,,,,,,,,,,,,,,,,
ABS020,18SWE04244,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:35:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,,8.3,,,,,,,233,,,,,,,,,,363,,,,,,,,14.76,,,,,,,,,,,,,,,,,
ABS020,18SWE04245,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:36:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66,,8.31,,,,,,,232,,,,,,,,,,363,,,,,,,,14.73,,,,,,,,,,,,,,,,,
ABS020,18SWE04246,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:37:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57,,8.32,,,,,,,232,,,,,,,,,,364,,,,,,,,14.75,,,,,,,,,,,,,,,,,
ABS020,18SWE04247,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:38:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41,,8.32,,,,,,,231,,,,,,,,,,364,,,,,,,,14.72,,,,,,,,,,,,,,,,,
ABS020,18SWE04248,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:39:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,,8.27,,,,,,,232,,,,,,,,,,365,,,,,,,,14.61,,,,,,,,,,,,,,,,,
ABS020,18SWE04249,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:40:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19,,8.23,,,,,,,229,,,,,,,,,,366,,,,,,,,14.45,,,,,,,,,,,,,,,,,
ABS020,18SWE04250,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:41:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,,8.18,,,,,,,231,,,,,,,,,,368,,,,,,,,14.28,,,,,,,,,,,,,,,,,
ABS020,18SWE04251,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:42:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36,,8.11,,,,,,,232,,,,,,,,,,369,,,,,,,,14.27,,,,,,,,,,,,,,,,,
ABS020,18SWE04252,SAS,NSA,05EA,1,AB05EA0600,"LAC STE. ANNE, WEST SIDE PROFILE AT GREATEST DEPTH",53.722230,-114.498570,0,1,122,N,,09/05/2018 09:43:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,8.06,,,,,,,204,,,,,,,,,,370,,,,,,,,14.3,,,,,,,,,,,,,,,,,
ABS020,18SWE04738,SAS,BAT,05FA,1,AB05FA2096,"LACOMBE LAKE, COMPOSITE",52.430740,-113.797380,0,13,133,N,"GPS: 52.43321 -113.79774. Air Temp: 19 degC. Wind Speed: 10 km/h. Wind Dir: SW. Waves: 0.05 m. -- Quiet day, no other boaters on the lake. Plant o build education centre on the lake. No bottom depth bc no guard on probe. -- Microcystin M180105.",06/08/2018 09:15:00,,6.6,220,,,L0.015,,,,,,,,,250,,,,,,,,27,,,17,8,22,,,4.8,,,5,,,1,,,2.7,,190,L1,,1.9,L0.06,,,,,,,30,0.0049,,,,,0.11,,,,,,L0.003,L0.003,L0.0042,1.2,1.2,0,,,,8.5,0.022,0.0056,,11,,,4,1.7,,,1,,,,31,,480,,,13,5.3,5.5,,,,,,,,,,,270,2.7,1,,,,,,
ABS020,18SWE05038,SAS,BAT,05FA,1,AB05FA2096,"LACOMBE LAKE, COMPOSITE",52.430740,-113.797380,0,13,133,N,GPS: 52.43321 -113.79774. Air Temp: 24 degC. Wind Speed: 19 km/h. Wind Dir: NW. Waves: 0.3 m. - a bit windy in n basin side of lake. No other boaters. Hard substrate attached on rowing club dock. Composite sample depth 1.5 instead of 2.8. Microcystin ID M 180266. Tow net.,07/11/2018 11:50:00,,5.9,210,,,0.041,,,,,,,,,250,,,,,,,,25,,,14,7.1,26,,,13.4,,,5,,,2,,,2.8,,200,L1,,3.6,L0.06,,,,,,,32,L0.004,,,,,0.24,,,,,,L0.003,L0.003,L0.0042,1.4,1.4,0,,,,8.56,0.023,0.0031,,12,,,6.7,1.4,,,5.3,,,,34,,490,,,14,5.3,5.7,,,,,,,,,,,280,2.83,2,,,,,,
ABS020,18SWE05438,SAS,BAT,05FA,1,AB05FA2096,"LACOMBE LAKE, COMPOSITE",52.430740,-113.797380,0,13,133,N,"GPS 52.43321, -113.79774. Air Temp: 13 degC. Wind Speed: 5 km/h. Wind Direction: SE. Waves: 0.05 m. -- Cloudy day. Lots of aquatic plants across most of the lake. N end is very very shallow (haul 0.10 m.) Andy from the central alberta rowing club is concerned about plants near their dock. he has noticed different plants this year (possibly arrowhead). At a glance there is arrowhead, milfoil, lilies, attail, grass, pondweed, and new plant (young lily?) Fry's pondweed, and richardson's pondweed. Microcystin ID: M180265. Tow net.",08/29/2018 08:45:00,,9.8,220,,,L0.015,,,,,,,,,250,,,,,,,,21,,,16,12,26,,,19.6,,,80,,,2,,,2.4,,180,L1,,0.36,L0.06,,,,,,,32,L0.004,,,,,1.55,,,,,,L0.003,L0.003,L0.0042,1.6,1.6,0,,,,8.64,0.025,0.0046,,12,,,8.7,1.2,,,9.7,,,,35,,510,,,14,5.5,5.5,,,,,,,,,,,280,2.76,2,,,,,,
ABS020,18SWE05567,SAS,BAT,05FA,1,AB05FA2096,"LACOMBE LAKE, COMPOSITE",52.430740,-113.797380,0,13,133,N,"GPS: 52.43267, -113.79825. Air Temp: 7 degC. Wind Speed: 4 km/h. Wind Direction: NW. Waves: 0. Cloudy day. Had snow last week and rain in the past few days. wtaer levels are very low (2 meter land stretch between water and old water line at Bill and Griseldas. Rowing club has difficulty rowing because of all the aquatic plants at the bottom. Anto and watershed want to meet with lacombe County to talk about water levels. Probe depth off - (at 1 m surveryor read 0.94 m.).",09/18/2018 14:09:00,,13,220,,,0.022,,,,,,,,,240,,,,,,,,21,,,13,16,26,,,10.2,,,100,,,0,,,2.4,,180,L1,,0.13,L0.06,,,,,,,31,L0.004,,,,,0.25,,,,,,L0.003,L0.003,L0.0042,1.1,1.1,0,,,,8.65,0.02,0.0057,,12,,,6,1.2,,,9.4,,,,35,,490,,,14,5.4,5.4,,,,,,,,,,,280,2.74,0,,,,,,
ABS163,18SWL80501,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,25,N,Top Sample,03/06/2018 11:40:00,1,L1,320,0.8,4.3,0.39,L0.09,0.103,1.15,1.21,78.3,90.8,L0.004,L0.003,390,L0.003,0.004,54.7,60.9,0.002,L0.01,43.8,40,47.2,,22,L1,37,36.8,39.2,5.9,L0.3,L0.1,0,0.038,0.07,2,0.63,0.96,,0,290,L1,0.75,3.2,0.076,L2,14.3,L0.02,0.094,29.1,30.1,45,0.49,13,481,1.17,1.56,0.1,0.089,0.096,0.26,0.36,1.9,L0.003,L0.003,L0.0042,1.8,1.8,1,0.18,,7.77,8.2,L0.003,L0.003,,15,,99.8,L1,,0.4,0.4,12,L0.003,0.001,0.3,48,754,770,272,292,17,,,-14,2.27,L0.002,L0.002,L0.002,0.002,L0.06,0.11,1.18,1.54,410,3.3,1,0.709,0.717,0.12,0.132,1.5,2.3
ABS163,18SWL80502,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,25,N,Mid Sample,03/06/2018 11:45:00,2,L1,340,1.5,2,0.46,L0.09,0.085,1.15,1.25,77.6,87,L0.004,L0.003,410,L0.003,L0.003,54.3,61.5,L0.002,L0.01,42.9,43,47.3,,23,L1,38,35.3,37.8,3.5,L0.3,L0.1,,L0.006,0.05,,0.37,0.44,,,300,L1,,3.2,0.071,L2,11.3,L0.02,0.035,27.4,29.3,47,0.43,3.55,449,0.88,1.04,0.11,0.072,0.09,0.15,0.22,2,L0.003,L0.003,L0.0042,1.7,1.7,,0,0.04,7.68,8.24,0.0045,L0.003,,16,,-153,L1,,0.5,0.5,13,L0.003,L0.001,,50,797,800,273,281,17,,,,3.45,L0.002,L0.002,L0.002,L0.002,L0.06,L0.06,1.17,1.48,430,,,0.693,0.697,0.087,0.11,0.8,1.6
ABS163,18SWL80503,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,25,N,Bottom Sample,03/06/2018 11:50:00,3,L1,390,1.8,2.6,1.9,L0.09,0.081,1.24,1.25,85.1,93,L0.004,L0.003,480,L0.003,L0.003,57.3,60.7,L0.002,L0.01,47.1,61,49.5,,24,L1,39,36.9,38.4,5,L0.3,L0.1,,0.04,0.056,,0.35,0.62,,,350,L1,,2.4,0.15,3,21.5,L0.02,0.026,29.2,29.9,48,0.56,10.2,307,0.72,1.14,0.11,0.071,0.087,0.19,0.22,3.3,L0.003,L0.003,L0.0042,3.2,3.2,,0,,7.33,8.03,0.009,L0.003,,16,,-225,L1,,0.4,0.5,18,L0.003,L0.001,,49,890,900,289,300,13,,,,4.34,L0.002,L0.002,L0.002,L0.002,L0.06,L0.06,1.25,1.43,480,,,0.672,0.695,0.09,0.112,0.6,0.7
ABS020,18SWE04739,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,06/08/2018 08:30:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49,,8.52,,,,,,,229,,,,,,,,,,501,,,,,,,,20.03,,,,,,,,,,,,,,,,,
ABS020,18SWE04740,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,06/08/2018 08:31:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51,,8.48,,,,,,,232,,,,,,,,,,502,,,,,,,,20.03,,,,,,,,,,,,,,,,,
ABS020,18SWE04741,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,06/08/2018 08:32:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58,,8.47,,,,,,,232,,,,,,,,,,502,,,,,,,,19.98,,,,,,,,,,,,,,,,,
ABS020,18SWE04742,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,06/08/2018 08:33:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59,,8.5,,,,,,,231,,,,,,,,,,501,,,,,,,,19.91,,,,,,,,,,,,,,,,,
ABS020,18SWE04743,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,06/08/2018 08:34:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,8.52,,,,,,,229,,,,,,,,,,501,,,,,,,,19.79,,,,,,,,,,,,,,,,,
ABS020,18SWE04744,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,06/08/2018 08:35:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,8.55,,,,,,,232,,,,,,,,,,506,,,,,,,,18.95,,,,,,,,,,,,,,,,,
ABS020,18SWE05039,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,07/11/2018 13:44:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41,,8.75,,,,,,,295,,,,,,,,,,483,,,,,,,,21.55,,,,,,,,,,,,,,,,,
ABS020,18SWE05040,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,07/11/2018 13:45:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45,,8.77,,,,,,,293,,,,,,,,,,483,,,,,,,,21.55,,,,,,,,,,,,,,,,,
ABS020,18SWE05041,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,07/11/2018 13:46:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48,,8.78,,,,,,,291,,,,,,,,,,483,,,,,,,,21.55,,,,,,,,,,,,,,,,,
ABS020,18SWE05042,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,07/11/2018 13:47:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,8.8,,,,,,,290,,,,,,,,,,483,,,,,,,,21.53,,,,,,,,,,,,,,,,,
ABS020,18SWE05043,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,07/11/2018 13:48:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.47,,8.81,,,,,,,289,,,,,,,,,,483,,,,,,,,21.52,,,,,,,,,,,,,,,,,
ABS020,18SWE05044,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,07/11/2018 13:49:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55,,8.81,,,,,,,287,,,,,,,,,,480,,,,,,,,21.5,,,,,,,,,,,,,,,,,
ABS020,18SWE05440,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,08/29/2018 08:31:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,,8.45,,,,,,,236,,,,,,,,,,488,,,,,,,,15.12,,,,,,,,,,,,,,,,,
ABS020,18SWE05441,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,08/29/2018 08:32:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,,8.48,,,,,,,235,,,,,,,,,,487,,,,,,,,15.13,,,,,,,,,,,,,,,,,
ABS020,18SWE05442,SAS,BAT,05FA,1,AB05FA2097,"LACOMBE LAKE, PROFILE AT DEEPEST LOCATION",52.430740,-113.797380,0,1,122,N,,08/29/2018 08:33:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64,,8.49,,,,,,,234,,,,,,,,,,488,,,,,,,,15.12,,,,,,,,,,,,,,,,,
