ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,5155 HYDROGEN-2 (DEUTERIUM) IN WATER o/oo VSMOW,1596 HYDROXIDE (CALCD.) mg/L,106263 ICE COVER %,"106266 ICE THICKNESS, ESTIMATE m",60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,2000 OXYGEN DISSOLVED (FIELD QC) mg/L,5154 OXYGEN-18 IN WATER o/oo VSMOW,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,106264 SNOW COVER ON ICE %,"106267 SNOW DEPTH ON ICE, ESTIMATE m",11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS142,19SWL84102,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,ORP not recorded this month by sampler,09/16/2019 10:00:00,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49,,,9.33,,,,485.3,,,,,,,,,,,,,,689,,,,,,,,15.31,,,,,,,,,,,,,,,,,
ABS142,19SWL84103,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:01:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,9.34,,,,465.7,,,,,,,,,,,,,,689,,,,,,,,15.3,,,,,,,,,,,,,,,,,
ABS142,19SWL84104,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:02:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,9.34,,,,265.8,,,,,,,,,,,,,,689,,,,,,,,15.3,,,,,,,,,,,,,,,,,
ABS142,19SWL84105,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:03:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,9.34,,,,178.5,,,,,,,,,,,,,,689,,,,,,,,15.3,,,,,,,,,,,,,,,,,
ABS142,19SWL84106,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:04:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,9.34,,,,108.9,,,,,,,,,,,,,,689,,,,,,,,15.2,,,,,,,,,,,,,,,,,
ABS142,19SWL84107,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:05:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,,,9.34,,,,104.7,,,,,,,,,,,,,,689,,,,,,,,15.2,,,,,,,,,,,,,,,,,
ABS142,19SWL84108,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:06:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,9.34,,,,84.3,,,,,,,,,,,,,,689,,,,,,,,15.2,,,,,,,,,,,,,,,,,
ABS142,19SWL84109,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:07:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43,,,9.34,,,,62.3,,,,,,,,,,,,,,689,,,,,,,,15.1,,,,,,,,,,,,,,,,,
ABS142,19SWL84110,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:08:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44,,,9.34,,,,52,,,,,,,,,,,,,,689,,,,,,,,15.1,,,,,,,,,,,,,,,,,
ABS142,19SWL84111,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:09:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42,,,9.34,,,,38.7,,,,,,,,,,,,,,689,,,,,,,,15.1,,,,,,,,,,,,,,,,,
ABS142,19SWL84112,SAS,OLD,05AE,1,AB05AE0100,"POLICE OUTPOST LAKE, PROFILE",49.009620,-113.455410,0,1,122,N,,09/16/2019 10:10:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44,,,9.35,,,,30,,,,,,,,,,,,,,688,,,,,,,,15.1,,,,,,,,,,,,,,,,,
ABS019,19SWE06324,MIS,MIL,11AB,5,AB11AB0030,"REESOR LAKE RESERVOIR, COMPOSITE",49.662730,-110.100220,0,13,133,N,"GPS: 53.46084. -113.09038. Wind Speed: 6 kmh. Wind Dir: E. Waves: 0.01 m. Very calm day. water very clera at Richard's Dock. Brad and Jenny Pham aided in sampling today. Lots of zooplankton and pigemented (red) and lots of ephippia. Red Grebe, Blue Heron. People water skiing. AIS Mussel samples collected along deep plateau; no public access, but lots of residents have power boats. Milfoil collected from western point. Oxygen readings validated past sampling, probe deemed to be operating properly. Microcystin ID M190208. Probe 60451. Tow Net.",06/04/2019 12:21:00,,3.5,160,,,L0.015,,,,,,,,,190,,,,,,,,43,,,6.5,4.2,1.5,,,3.5,,,15,,,,,,4.95,,170,,L1,,,5,L0.06,,,,,,,15,0.025,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,0.68,0.68,,,,,,8.53,0.04,0.0084,,2.4,,,1.3,4.1,,,0.72,,,,,4.7,,310,,,6.4,3.4,3.7,21,,,,,,,,,,170,4.95,,,,,,,
ABS019,19SWE06487,MIS,MIL,11AB,5,AB11AB0030,"REESOR LAKE RESERVOIR, COMPOSITE",49.662730,-110.100220,0,13,133,N,"GPS: 49.66739. -110.09788. Wind Speed: 10 kmh. Wind Dir: E/NE. Waves: 0.1 m. 0.1 m saved under ELK197, pelicans, tons of geese and poop. Rained for ~10 m during profile. Microcystin ID M190116. Probe 62897. Tow net.",07/16/2019 13:12:00,,L1,170,,,L0.015,,,,,,,,,200,,,,,,,,37,,,7.2,L1,1.7,,,19.7,,,80,,,2,,,4,,160,,L1,,,0.83,L0.06,,,,,,,16,L0.004,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,0.82,0.82,0,,,,,8.31,0.039,0.011,,2.3,,,3.3,2,,,4.9,,,,,4.1,,320,,,6.6,3.5,3.4,19,,,,,,,,,,170,5.5,2,,,,,,
ABS019,19SWE06581,MIS,MIL,11AB,5,AB11AB0030,"REESOR LAKE RESERVOIR, COMPOSITE",49.662730,-110.100220,0,13,133,N,"GPS: 49.66209. -110.09830. Wind Speed: 15 kmh. Wind Dir: W. Waves: 0.3 m. Really windy, evidence of blooms. Microcystin ID M190117. Probe 62897. Tow Net. QC Sample 19SWE06611 Rarwyn Lake Reesor.",08/06/2019 11:34:00,,1.1,160,,,0.03,,,,,,,,,190,,,,,,,,37,,,6.9,1.3,1.3,,,26.8,,,40,,,3,,,2.6,,160,,L1,,,1.6,L0.06,,,,,,,16,L0.004,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,1,1,0,,,,,8.36,0.041,0.0079,,2.3,,,10,1.3,,,3.1,,,,,3.9,,300,,,6.2,3.3,3.4,21,,,,,,,,,,170,5.26,3,,,,,,
ABS019,19SWE06726,MIS,MIL,11AB,5,AB11AB0030,"REESOR LAKE RESERVOIR, COMPOSITE",49.662730,-110.100220,0,13,133,N,GPS: 49.66357. -110.10092. Wind Speed: 6 kmh. Wind Dir: S. Waves: 0.1 m. Microcystin ID M190115. Probe 62897. Tow net.,09/03/2019 11:56:00,,2.1,160,,,0.031,,,,,,,,,190,,,,,,,,38,,,7.1,2.5,1.7,,,53.5,,,0,,,3,,,2,,160,,L1,,,0.29,L0.06,,,,,,,16,0.008,,,,,0.33,,,,,,0.0037,L0.003,L0.0042,1.5,1.5,0,,,,,8.45,0.095,0.0069,,2.4,,,15,1,,,5.3,,,,,4.1,,300,,,6.7,3.4,3.4,21,,,,,,,,,,170,5.35,3,,,,,,
ABS019,19SWE06325,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:21:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71,,,8.14,,,,,,,241,,,,,,,,,,,305.7,,,,,,,,17,,,,,,,,,,,,,,,,,
ABS019,19SWE06326,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:22:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71,,,8.14,,,,,,,240,,,,,,,,,,,305.3,,,,,,,,17.02,,,,,,,,,,,,,,,,,
ABS019,19SWE06327,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:23:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72,,,8.14,,,,,,,240,,,,,,,,,,,305.6,,,,,,,,17.02,,,,,,,,,,,,,,,,,
ABS019,19SWE06328,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:24:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72,,,8.14,,,,,,,239,,,,,,,,,,,305.6,,,,,,,,17.01,,,,,,,,,,,,,,,,,
ABS019,19SWE06329,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:25:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,8.14,,,,,,,239,,,,,,,,,,,304.9,,,,,,,,16.66,,,,,,,,,,,,,,,,,
ABS019,19SWE06330,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:26:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,,,8.13,,,,,,,239,,,,,,,,,,,304.7,,,,,,,,16.51,,,,,,,,,,,,,,,,,
ABS019,19SWE06331,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:27:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62,,,8.09,,,,,,,240,,,,,,,,,,,304.9,,,,,,,,16,,,,,,,,,,,,,,,,,
ABS019,19SWE06332,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:28:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56,,,8.07,,,,,,,240,,,,,,,,,,,304.6,,,,,,,,15.81,,,,,,,,,,,,,,,,,
ABS019,19SWE06333,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:29:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,,,7.97,,,,,,,243,,,,,,,,,,,305.7,,,,,,,,15.2,,,,,,,,,,,,,,,,,
ABS019,19SWE06334,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,06/04/2019 12:30:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,,,7.58,,,,,,,255,,,,,,,,,,,308.7,,,,,,,,13.17,,,,,,,,,,,,,,,,,
ABS019,19SWE06488,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:50:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,,,8.2,,,,,,,202,,,,,,,,,,,310,,,,,,,,20.38,,,,,,,,,,,,,,,,,
ABS019,19SWE06489,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:51:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,8.21,,,,,,,201,,,,,,,,,,,309.8,,,,,,,,20.39,,,,,,,,,,,,,,,,,
ABS019,19SWE06490,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:52:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.69,,,8.21,,,,,,,200,,,,,,,,,,,309.8,,,,,,,,20.37,,,,,,,,,,,,,,,,,
ABS019,19SWE06491,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:53:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,,,8.21,,,,,,,199,,,,,,,,,,,309.8,,,,,,,,20.38,,,,,,,,,,,,,,,,,
ABS019,19SWE06492,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:54:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,,,8.22,,,,,,,199,,,,,,,,,,,309.8,,,,,,,,20.34,,,,,,,,,,,,,,,,,
ABS019,19SWE06493,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:55:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,,,8.22,,,,,,,199,,,,,,,,,,,309.8,,,,,,,,20.32,,,,,,,,,,,,,,,,,
ABS019,19SWE06494,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:56:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.64,,,8.22,,,,,,,198,,,,,,,,,,,309.7,,,,,,,,20.3,,,,,,,,,,,,,,,,,
ABS019,19SWE06495,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:57:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,8.23,,,,,,,198,,,,,,,,,,,309.5,,,,,,,,20.28,,,,,,,,,,,,,,,,,
ABS019,19SWE06496,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:58:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65,,,8.11,,,,,,,202,,,,,,,,,,,311.1,,,,,,,,20,,,,,,,,,,,,,,,,,
ABS019,19SWE06497,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 12:59:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,7.89,,,,,,,208,,,,,,,,,,,314.8,,,,,,,,19.56,,,,,,,,,,,,,,,,,
ABS019,19SWE06498,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,07/16/2019 13:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,7.59,,,,,,,219,,,,,,,,,,,318,,,,,,,,18.99,,,,,,,,,,,,,,,,,
ABS019,19SWE06582,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:21:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,8.41,,,,,,,181,,,,,,,,,,,288.4,,,,,,,,21.4,,,,,,,,,,,,,,,,,
ABS019,19SWE06583,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:22:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71,,,8.43,,,,,,,178,,,,,,,,,,,288.4,,,,,,,,21.41,,,,,,,,,,,,,,,,,
ABS019,19SWE06584,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:23:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.72,,,8.44,,,,,,,176,,,,,,,,,,,288.4,,,,,,,,21.4,,,,,,,,,,,,,,,,,
ABS019,19SWE06585,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:24:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74,,,8.45,,,,,,,174,,,,,,,,,,,288.3,,,,,,,,21.37,,,,,,,,,,,,,,,,,
ABS019,19SWE06586,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:25:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.74,,,8.45,,,,,,,173,,,,,,,,,,,288.4,,,,,,,,21.35,,,,,,,,,,,,,,,,,
ABS019,19SWE06587,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:26:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,,,8.45,,,,,,,172,,,,,,,,,,,288.4,,,,,,,,21.33,,,,,,,,,,,,,,,,,
ABS019,19SWE06588,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:27:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.83,,,8.46,,,,,,,171,,,,,,,,,,,288.1,,,,,,,,21.29,,,,,,,,,,,,,,,,,
ABS019,19SWE06589,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:28:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81,,,8.47,,,,,,,171,,,,,,,,,,,288.1,,,,,,,,21.28,,,,,,,,,,,,,,,,,
ABS019,19SWE06590,MIS,MIL,11AB,5,AB11AB0040,"REESOR LAKE RESERVOIR, PROFILE",49.662730,-110.100220,0,1,122,N,,08/06/2019 11:29:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.54,,,8.45,,,,,,,171,,,,,,,,,,,288.7,,,,,,,,21.21,,,,,,,,,,,,,,,,,
