ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,104311 CARBON DISSOLVED INORGANIC (DIC) mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,22214 CARBON TOTAL ORGANIC (TOC) mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,22213 COLOUR TRUE CU,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,9105 FLUORIDE DISSOLVED mg/L,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,5155 HYDROGEN-2 (DEUTERIUM) IN WATER o/oo VSMOW,1596 HYDROXIDE (CALCD.) mg/L,60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,5154 OXYGEN-18 IN WATER o/oo VSMOW,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2014 PHOSPHATE DISSOLVED ORTHO mg/L,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2004 RESIDUE FILTERABLE mg/L,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,2002 TURBIDITY NTU,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS019,20SWE03696,SAS,BOW,05BF,5,AB05BF0160,"UPPER KANANASKIS LAKE, COMPOSITE",50.616670,-115.150000,0,13,133,N,"GPS: 50.61047, 115.15695. Wind: 20 km/hr W. Waves: 0.25m. Gusting up to 30km/h. Surveyor kept disconnecting before I had time to read out measurements fully so we just saved them to the surveyor. Might be gaps in data. Cord seemed to work fine after first ~20m. Sample numbers in profile spreadsheet. ***Must correct all pH values by -1.81, probe was not reading/calibrated correctly. Microcystin ID: M200175. Probe: 41488. Net: Tow",07/21/2020 14:00:00,,L1,85,,,L0.015,,,,,,,,,100,,,,,,,,32,,,,L0.5,,L1,1.1,,,0.8,,,50,,,0,,,,11,,,100,,L1,1.1,0.089,,,,,,,5,L0.004,,,,,L0.1,,,,,,0.048,L0.003,0.048,0.11,0.067,0,,,,8.15,,L0.003,L0.003,,L0.3,,,,L1,5.5,,,2.4,,,L0.5,,190,,,11,2,2,23,,,,,,,,,,100,101,,0,,,,,,
ABS019,20SWE03959,SAS,BOW,05BF,5,AB05BF0160,"UPPER KANANASKIS LAKE, COMPOSITE",50.616670,-115.150000,0,13,133,N,"GPS: 50.61157, -115.15851. Wind: 10 km/hr W. Wind gusts up to 25 km/h. Used different probe cord since last time we had issues with the normal one, and this one only reached 80m. Depth finder said bottom = 103m. Super windy at end of profile. Microcystin ID: M200074. Probe: 47482. Net: Tow",08/20/2020 15:00:00,,L1,81,,,L0.015,,,,,,,,,98,,,,,,,,35,,,,1.5,,L1,L1,,,1.4,,,100,,,0,,,,12.5,,,110,,L1,9.5,L0.06,,,,,,,5.2,L0.004,,,,,L0.1,,,,,,0.0084,L0.003,0.0084,0.059,0.051,0,,,,7.84,,L0.003,L0.003,,L0.3,,,,1.3,6.25,,,3.3,,,L0.5,,180,,,10,1.8,2.2,18,,,,,,,,,,100,100,,1,,,,,,
ABS019,20SWE04211,SAS,BOW,05BF,5,AB05BF0160,"UPPER KANANASKIS LAKE, COMPOSITE",50.616670,-115.150000,0,13,133,N,"GPS: 50.61105, -115.15676. Wind: 7 km/hr NE. Waves: 0.01m. Quite smokey from fires in the States. Could barely see the mountains. Quite calm in the morning. Microcystin ID: M200075. Probe: 47482. Net: Tow",09/14/2020 10:00:00,,L1,83,,,L0.015,,,,,,,,,100,,,,,,,,34,,,,L0.5,,L1,1,,,1.3,,,100,,,0,,,,16.9,,,100,,L1,4.6,L0.06,,,,,,,4.9,L0.004,,,,,L0.1,,,,,,L0.003,L0.003,L0.0042,L0.055,L0.05,0,,,,8.04,,L0.003,L0.003,,L0.3,,,,1,8.45,,,1.8,,,L0.5,,190,,,10,1.9,2.1,8,,,,,,,,,,100,100,,0,,,,,,
ABS019,20SWE03497,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:45:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07,,7.82,,,,,,,,357,,,,,,,,,,193,,,,,,,,9.95,,,,,,,,,,,,,,,,,,
ABS019,20SWE03498,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:46:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97,,7.79,,,,,,,,356,,,,,,,,,,193,,,,,,,,9.95,,,,,,,,,,,,,,,,,,
ABS019,20SWE03499,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:47:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.97,,7.75,,,,,,,,356,,,,,,,,,,193,,,,,,,,9.9,,,,,,,,,,,,,,,,,,
ABS019,20SWE03500,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:48:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.98,,7.77,,,,,,,,355,,,,,,,,,,193,,,,,,,,9.86,,,,,,,,,,,,,,,,,,
ABS019,20SWE03501,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:49:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,,7.76,,,,,,,,355,,,,,,,,,,193,,,,,,,,9.88,,,,,,,,,,,,,,,,,,
ABS019,20SWE03502,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:50:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01,,7.79,,,,,,,,353,,,,,,,,,,193,,,,,,,,9.87,,,,,,,,,,,,,,,,,,
ABS019,20SWE03503,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:51:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03,,7.75,,,,,,,,355,,,,,,,,,,193,,,,,,,,9.82,,,,,,,,,,,,,,,,,,
ABS019,20SWE03504,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:52:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03,,7.78,,,,,,,,354,,,,,,,,,,193,,,,,,,,9.69,,,,,,,,,,,,,,,,,,
ABS019,20SWE03505,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:53:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01,,7.75,,,,,,,,356,,,,,,,,,,192,,,,,,,,9.64,,,,,,,,,,,,,,,,,,
ABS019,20SWE03506,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:54:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,7.75,,,,,,,,357,,,,,,,,,,193,,,,,,,,9.66,,,,,,,,,,,,,,,,,,
ABS019,20SWE03507,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:55:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03,,7.75,,,,,,,,357,,,,,,,,,,192,,,,,,,,9.47,,,,,,,,,,,,,,,,,,
ABS019,20SWE03508,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:56:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,7.78,,,,,,,,354,,,,,,,,,,193,,,,,,,,9.68,,,,,,,,,,,,,,,,,,
ABS019,20SWE03509,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:57:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02,,7.8,,,,,,,,353,,,,,,,,,,192,,,,,,,,9.25,,,,,,,,,,,,,,,,,,
ABS019,20SWE03510,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:58:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,7.77,,,,,,,,355,,,,,,,,,,192,,,,,,,,9.01,,,,,,,,,,,,,,,,,,
ABS019,20SWE03511,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 13:59:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08,,7.77,,,,,,,,355,,,,,,,,,,192,,,,,,,,8.95,,,,,,,,,,,,,,,,,,
ABS019,20SWE03512,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:00:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,7.8,,,,,,,,354,,,,,,,,,,192,,,,,,,,8.95,,,,,,,,,,,,,,,,,,
ABS019,20SWE03513,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:01:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.13,,7.74,,,,,,,,357,,,,,,,,,,191,,,,,,,,8.78,,,,,,,,,,,,,,,,,,
ABS019,20SWE03514,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:02:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15,,7.73,,,,,,,,358,,,,,,,,,,191,,,,,,,,8.71,,,,,,,,,,,,,,,,,,
ABS019,20SWE03515,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:03:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35,,7.8,,,,,,,,355,,,,,,,,,,191,,,,,,,,8.24,,,,,,,,,,,,,,,,,,
ABS019,20SWE03516,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:04:00,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34,,7.79,,,,,,,,356,,,,,,,,,,191,,,,,,,,8.22,,,,,,,,,,,,,,,,,,
ABS019,20SWE03517,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:05:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.54,,7.76,,,,,,,,359,,,,,,,,,,191,,,,,,,,7.5,,,,,,,,,,,,,,,,,,
ABS019,20SWE03518,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:06:00,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55,,7.75,,,,,,,,358,,,,,,,,,,191,,,,,,,,7.22,,,,,,,,,,,,,,,,,,
ABS019,20SWE03519,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:07:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52,,7.77,,,,,,,,358,,,,,,,,,,191,,,,,,,,7.21,,,,,,,,,,,,,,,,,,
ABS019,20SWE03520,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:08:00,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.56,,7.75,,,,,,,,359,,,,,,,,,,191,,,,,,,,7.09,,,,,,,,,,,,,,,,,,
ABS019,20SWE03521,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:09:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46,,7.72,,,,,,,,359,,,,,,,,,,191,,,,,,,,6.98,,,,,,,,,,,,,,,,,,
ABS019,20SWE03522,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:10:00,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46,,7.75,,,,,,,,358,,,,,,,,,,191,,,,,,,,6.95,,,,,,,,,,,,,,,,,,
ABS019,20SWE03523,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:11:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34,,7.69,,,,,,,,360,,,,,,,,,,191,,,,,,,,6.81,,,,,,,,,,,,,,,,,,
ABS019,20SWE03524,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:12:00,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43,,7.71,,,,,,,,336,,,,,,,,,,192,,,,,,,,6.85,,,,,,,,,,,,,,,,,,
ABS019,20SWE03525,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:13:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52,,7.71,,,,,,,,336,,,,,,,,,,193,,,,,,,,6.95,,,,,,,,,,,,,,,,,,
ABS019,20SWE03526,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:14:00,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,,7.68,,,,,,,,335,,,,,,,,,,193,,,,,,,,6.65,,,,,,,,,,,,,,,,,,
ABS019,20SWE03527,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:15:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17,,7.63,,,,,,,,337,,,,,,,,,,193,,,,,,,,6.58,,,,,,,,,,,,,,,,,,
ABS019,20SWE03528,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:16:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73,,7.55,,,,,,,,339,,,,,,,,,,193,,,,,,,,6.29,,,,,,,,,,,,,,,,,,
ABS019,20SWE03529,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:17:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.56,,7.5,,,,,,,,341,,,,,,,,,,193,,,,,,,,5.94,,,,,,,,,,,,,,,,,,
ABS019,20SWE03530,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:18:00,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,,7.51,,,,,,,,341,,,,,,,,,,193,,,,,,,,5.79,,,,,,,,,,,,,,,,,,
ABS019,20SWE03531,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:19:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39,,7.48,,,,,,,,341,,,,,,,,,,193,,,,,,,,5.5,,,,,,,,,,,,,,,,,,
ABS019,20SWE03532,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:20:00,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66,,7.49,,,,,,,,412,,,,,,,,,,192,,,,,,,,5.21,,,,,,,,,,,,,,,,,,
ABS019,20SWE03533,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:21:00,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35,,7.48,,,,,,,,412,,,,,,,,,,192,,,,,,,,5.09,,,,,,,,,,,,,,,,,,
ABS019,20SWE03534,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:22:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,7.48,,,,,,,,411,,,,,,,,,,192,,,,,,,,5.05,,,,,,,,,,,,,,,,,,
ABS019,20SWE03535,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:23:00,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29,,7.5,,,,,,,,409,,,,,,,,,,192,,,,,,,,4.93,,,,,,,,,,,,,,,,,,
ABS019,20SWE03536,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:24:00,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.23,,7.51,,,,,,,,408,,,,,,,,,,192,,,,,,,,4.85,,,,,,,,,,,,,,,,,,
ABS019,20SWE03537,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:25:00,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,7.52,,,,,,,,406,,,,,,,,,,192,,,,,,,,4.82,,,,,,,,,,,,,,,,,,
ABS019,20SWE03538,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,06/25/2020 14:26:00,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,,7.53,,,,,,,,405,,,,,,,,,,192,,,,,,,,4.79,,,,,,,,,,,,,,,,,,
ABS019,20SWE04319,SAS,BOW,05BF,5,AB05BF0170,"UPPER KANANASKIS LAKE, PROFILE",50.616670,-115.150000,0,1,122,N,,07/21/2020 14:20:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,,7.91,,,,,,,,415,,,,,,,,,,157,,,,,,,,12.5,,,,,,,,,,,,,,,,,,
