FacDatabaseID,ApprovalHolderName,FacilityName,Sector,RPDatabaseID,RPName,RPDesignation,RPSCC,RPStatus,RPCondition,RPBaseElevation,RPLatitude,RPLongitude,RPActualHeight,RPDiameter,RPAveExitVelocity,RPMaxExitVelocity,RPMinExitVelocity,RPAveTemp,RPMaxTemp,RPMinTemp,RPBypassYN,RPBypassAssociatedRP,RPRooftopYN,RPDownwashYN,RPRainCapYN,RPNonVertYN
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP5,762 kW Amine Reboiler Exhaust Stack,E-407,2310023410,Operating,Normal,857,55.02338,-115.28410,5.2,0.5,1.8,,,780.0,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP6,1466 kW Power Generator 1 Exhaust Stack,G-100,31000414,Operating,Normal,855,55.02332,-115.28533,4.9,0.4,17.1,,,710.2,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP7,1466 kW Power Generator 2 Exhaust Stack,G-110,31000414,Operating,Normal,855,55.02330,-115.28530,4.9,0.4,17.1,,,710.2,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP8,1466 kW Power Generator 3 Exhaust Stack,G120,31000414,Operating,Normal,855,55.02329,-115.28529,4.9,0.4,17.1,,,710.2,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP9,1466 kW Power Generator 4 Exhaust Stack,G-130,31000414,Operating,Normal,855,55.02328,-115.28528,4.9,0.4,17.1,,,710.2,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP10,1466 kW Power Generator 5 Exhaust Stack,G-140,31000414,Operating,Normal,855,55.02327,-115.28528,4.9,0.6,17.1,,,710.2,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP11,Standby Generator Exhaust Stack,G-101,31000415,Operating,Start-up,857,55.02346,-115.28416,6.0,0.7,2.8,,,600.0,,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP12,Acid Gas Flare Stack,FS-501,2310002305,Operating,Normal,859,55.02372,-115.28442,36.5,0.5,0.4,,,"1,275.0",,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP13,Emergency Flare Stack,FS-800,31000215,Operating,Low Annual Output,857,55.02354,-115.28525,21.3,0.3,0.2,,,"1,273.0",,,No,,No,Unknown,No,No
AEIR10137,Cardinal Energy Limited,House Mountain Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10137RP14,Glycol Still Column Vent,H-500,31000228,Operating,Normal,858,55.02337,-115.28420,9.2,0.4,1.2,,,623.0,,,No,,No,Unknown,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP1,Co-gen 1 HRSG Exhaust Stack,HAK0600,20300203,Operating,Normal,"1,145",51.69016,-114.47930,15.2,1.8,22.7,,,413.6,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP2,Co-gen 2 HRSG Exhaust Stack,HAK0601,20300203,Operating,Normal,"1,145",51.69017,-114.48001,15.2,1.8,22.7,,,413.6,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP3,Co-gen 3 HRSG Exhaust Stack,HAK0602,20300203,Operating,Normal,"1,145",51.68982,-114.47927,15.2,1.8,22.7,,,413.6,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP4,Heater HAB0140 Stack,HAB0140,10100602,Operating,Normal,"1,145",51.69220,-114.47736,13.7,0.7,5.1,,,598.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP5,Heater HAB0303 Stack,HAB0303,10100602,Operating,Normal,"1,145",51.68994,-114.47861,6.8,0.3,7.0,,,598.0,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP6,Heater HAB0401 Stack,HAB0401,10100601,Operating,Normal,"1,145",51.69207,-114.47515,12.1,0.8,3.8,,,598.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP7,Heater HAB0501A Stack,HAB0501A,10100601,Operating,Normal,"1,145",51.69075,-114.47515,32.8,1.8,4.4,,,598.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP8,Heater HAB765 Stack,HAB0765,10100602,Temporarily shut-down,,"1,145",51.68954,-114.47820,6.7,0.3,7.6,,,598.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP9,Heater HAB0766 Stack,HAB0766,10100602,Operating,Normal,"1,145",51.68949,-114.47820,7.0,0.3,6.7,,,598.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP10,Heater HAB0880 Stack,HAB0880,10100602,Temporarily shut-down,,"1,145",51.69087,-114.47843,8.7,0.3,4.5,,,673.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP11,Gas Turbine HAK0100 Stack,HAK0100,20300202,Operating,Normal,"1,145",51.69206,-114.47638,16.5,0.9,48.8,,,552.8,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP12,Compressor HAK0203 Stack,HAK0203,20300201,Operating,Normal,"1,145",51.69163,-114.47788,7.2,0.4,26.9,,,508.9,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP13,Compressor HAK0206 Stack,HAK0206,20300201,Temporarily shut-down,,"1,145",51.69272,-114.47929,7.5,0.4,42.9,,,894.5,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP14,Compressor HAK0207 Stack,HAK0207,20300201,Operating,Normal,"1,145",51.69272,-114.47929,7.5,0.4,42.9,,,894.5,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP15,Compressor HAK0280 Stack,HAK0280,20300201,Operating,Normal,"1,145",51.41290,-114.28510,7.9,0.2,42.9,,,894.5,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP16,Compressor HAK0290 Stack,HAK0290,20300201,Operating,Normal,"1,145",51.41290,-114.28510,7.9,0.2,42.9,,,894.5,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP17,Compressor HAK0302 Stack,HAK0302,20300201,Operating,Normal,"1,145",51.69196,-114.47579,7.5,0.4,42.9,,,894.5,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP18,Compressor HAK0410 Stack,HAK0410,20300201,Operating,Normal,"1,145",51.69273,-114.47805,10.0,0.5,38.0,,,722.0,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP19,Compressor HAK0420 Stack,HAK0420,20300201,Operating,Normal,"1,145",51.69285,-114.47805,10.0,0.5,38.0,,,722.0,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP20,Gas Turbine HAK0500 Stack,HAK0500,20300202,Operating,Normal,"1,145",51.69116,-114.47614,12.4,1.7,12.8,,,413.2,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP21,Sulphur Recovery Process Unit Incinerator Stack,HAB0768,10300602,Operating,Normal,"1,145",51.41214,-114.28404,40.9,1.4,12.2,,,811.2,,811.0,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP22,Emergency Flare Stack,HAB0940,10100601,Operating,Upset,"1,145",51.41364,-114.28480,68.6,1.0,18.9,,,"1,199.0",,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP23,Backup Generator HAN0101 Stack,HAN0101,20200102,Operating,Low Annual Output,"1,145",51.41330,-114.28300,3.0,0.1,3.3,,,575.4,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP24,Backup Generator HAN0701 Stack,HAN0701,20200102,Operating,Low Annual Output,"1,145",51.41260,-114.28400,3.0,0.1,3.3,,,575.4,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP25,Backup Generator HAN0605 Stack,HAN0605,20200102,Operating,Low Annual Output,"1,145",51.41270,-114.28460,3.0,0.1,3.3,,,575.4,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP26,Truck Terminal Incinerator Stack,DLB0390,10300603,Operating,Low Annual Output,"1,145",51.68283,-114.14961,7.0,0.4,6.4,,,491.3,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP27,Co-gen 1 HRSG Exhaust Stack (bypass),HAB0600,20300203,Operating,Normal,"1,145",51.69016,-114.47930,15.2,1.8,22.7,,,413.6,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP28,Co-gen 2 HRSG Exhaust Stack (bypass),HAB0601,20300203,Operating,Normal,"1,145",51.69017,-114.48001,15.2,1.8,22.7,,,413.6,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP29,Co-gen 3 HRSG Exhaust Stack (bypass),HAB0602,20300203,Operating,Normal,"1,145",51.68982,-114.47927,15.2,1.8,22.7,,,413.6,,,No,,No,Yes,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP30,71 kW Firewater Pump Exhaust Stack,71 kW Firewater Pump Exhaust Stack,20200102,Operating,Low Annual Output,"1,145",51.63292,-114.42383,2.7,0.1,5.9,,,539.4,,,No,,No,Unknown,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP31,Standby Salt Bath Heater 1 (b) Stack,B0302A,10100602,Operating,Low Annual Output,"1,145",51.68997,-114.47810,6.1,0.3,4.3,,,673.3,,,No,,No,Unknown,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP32,Standby Salt Bath Heater 2 (b) Stack,B0302B,10100602,Operating,Low Annual Output,"1,145",51.68992,-114.47811,6.1,0.3,4.3,,,673.3,,,No,,No,Unknown,No,No
AEIR10154,AltaGas Ltd.,Harmattan Sour Gas Plant with Cogeneration,Oil & Gas - Natural Gas Production and Processing,2019EPEA10154RP33,"44,090 kW Stage 5 Steam Boiler Exhaust Stack",B0701HB,10200602,Operating,Low Annual Output,"1,145",51.68969,-114.47845,16.5,1.5,19.2,,,527.3,,,No,,No,Unknown,No,No
AEIR10158,Bonavista Energy Corporation,North Caroline Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA10158RP1,"(1) 1,224 kW Compressor Engine Exhaust Stack",C5A,31000203,Operating,Normal,"1,188",51.98600,-114.74371,18.0,0.3,46.8,,,860.2,,,No,,Yes,Yes,No,No
AEIR10158,Bonavista Energy Corporation,North Caroline Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA10158RP2,"(2) 1,224 kW Compressor Engine Exhaust Stack",C5B,31000203,Operating,Normal,"1,188",51.98592,-114.74371,18.0,0.3,46.8,,,860.2,,,No,,Yes,Yes,No,No
AEIR10158,Bonavista Energy Corporation,North Caroline Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA10158RP3,147 kW Dehy Reboiler Exhaust Stack,CDEHY,31000228,Operating,Normal,"1,188",51.98590,-114.74323,4.4,0.3,0.8,,,477.6,,,No,,Yes,Yes,No,No
AEIR10158,Bonavista Energy Corporation,North Caroline Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA10158RP4,Emergency Flare Stack,FP,31000160,Operating,Upset,"1,188",51.98475,-114.74145,45.7,0.3,0.0,,,923.2,,,No,,No,No,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP1,High Pressure Flare Stack,FS-1901,31000205,Operating,Upset,587,55.99712,-118.53074,45.7,0.6,7.1,7.1,,"1,471.3","1,471.3",,Yes,plant psv's and inlet,No,No,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP2,Low Pressure Flare Stack,FS-1901A,31000205,Operating,Normal,587,55.99867,-118.52781,12.8,0.2,1.2,1.2,,"1,356.7","1,356.7",,No,,No,No,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP3,Acid Gas Flare Stack,FS-2701,31000205,Operating,Upset,587,55.99840,-118.52779,21.0,0.2,20.0,20.0,,"1,273.0","1,273.0",,Yes,acid gas injection compressor,No,No,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP4,969 kW Compressor Engine Exhaust Stack #1,Unit 12076,20200201,Temporarily shut-down,,587,55.99888,-118.52981,8.4,0.6,42.4,42.4,,753.2,753.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP5,969 kW Compressor Engine Exhaust Stack #2,Unit 12077,20200201,Temporarily shut-down,,587,55.99888,-118.52972,8.4,0.6,42.4,42.4,,753.2,753.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP6,969 kW Compressor Engine Exhaust Stack #3,Unit 12078,20200201,Operating,Normal,587,55.99889,-118.52962,8.4,0.6,42.4,42.4,,753.2,753.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP7,969 kW Compressor Engine Exhaust Stack #4,Unit 12079,20200201,Operating,Normal,587,55.99889,-118.52953,8.4,0.6,42.4,42.4,,753.2,753.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP8,1354 kW Glycol Heater Exhaust Stack #1,H-2001A,10200603,Operating,Normal,587,55.99744,-118.52955,5.3,0.3,19.7,19.7,,702.2,702.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP9,1354 kW Glycol Heater Exhaust Stack #2,H-2001B,10200603,Operating,Low Annual Output,587,55.99747,-118.52956,5.3,0.3,19.7,19.7,,702.2,702.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP10,1354 kW Standby Glycol Heater Exhaust Stack,H-2001C,10200603,Operating,Normal,587,55.99751,-118.52956,5.2,0.3,19.7,19.7,,702.2,702.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP11,732 kW Glycol Regenerator Exhaust Stack,H-501,10200603,Operating,Normal,587,55.99726,-118.52935,9.0,0.6,2.5,2.5,,616.2,616.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP12,586 kW Line Heater Exhaust Stack,H-4000,10200603,Operating,Normal,587,55.99894,-118.52860,7.6,0.4,4.8,4.8,,643.2,643.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP13,1172 kW NGL Line Heater Exhaust Stack,H-3200,10200603,Operating,Low Annual Output,587,55.99742,-118.53245,7.4,0.4,7.9,7.9,,676.2,676.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP14,293 kW Regeneration Gas Heater Exhaust Stack,H-2501,10200603,Operating,Low Annual Output,587,55.99839,-118.52906,7.0,0.3,3.7,3.7,,612.2,612.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP15,2228 kW Regeneration Gas Heater Exhaust Stack (two burners),H-1201,10200603,Operating,Normal,587,55.99739,-118.52928,7.6,0.6,4.1,4.1,,661.2,661.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP16,1465 Stabilizer Reboiler Exhaust Stack,H-9-302,10200603,Operating,Normal,587,55.99756,-118.52947,12.6,0.3,20.3,20.3,,670.2,670.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP17,1102 Compressor Engine Exhaust Stack,Unit 3593,20200253,Operating,Normal,587,55.99887,-118.52908,7.2,0.3,52.8,52.8,,880.2,880.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP18,1034 kW Compressor Engine Exhaust Stack #1,Unit 3594,20200253,Operating,Normal,587,55.99833,-118.53061,12.8,0.3,49.5,49.5,,880.2,880.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP19,1034 kW Compressor Engine Exhaust Stack #2,Unit 3595,20200253,Operating,Normal,587,55.99822,-118.53060,12.8,0.3,49.5,49.5,,880.2,880.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP20,1102 Standby Compressor Engine Exhaust Stack,Unit 3598,20200253,Operating,Normal,587,55.99886,-118.52888,7.1,0.3,52.8,52.8,,880.2,880.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP21,1034 kW Compressor Engine Exhaust Stack,Unit 3599,20200253,Operating,Normal,587,55.99899,-118.52941,11.1,0.3,49.5,49.5,,880.2,880.2,,No,,No,Yes,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP22,300 kW Emergency Electricity Generator Exhaust Stack,300 kW Emergency Electricity Generator Exhaust Stack,20200401,Operating,Normal,587,55.99813,-118.52937,3.0,0.1,3.3,,,575.4,,,No,,No,Unknown,No,No
AEIR10169,Canadian Natural Resources Limited,Dunvegan Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA10169RP23,300 kW Emergency Electricity Generator Exhaust Stack,300 kW Emergency Electricity Generator Exhaust Stack,20200401,Operating,Normal,587,55.99830,-118.52974,3.0,0.1,3.3,,,575.4,,,No,,No,Unknown,No,No
AEIR10184,Suncor Energy Inc.,Edmonton Refinery,Petroleum Products - Refining,2019EPEA10184RP1,Main Boiler Stack,31F-4,31000415,Operating,Normal,677,53.55070,-113.34970,76.2,4.8,3.9,,,464.2,,,No,,No,Yes,No,No
AEIR10184,Suncor Energy Inc.,Edmonton Refinery,Petroleum Products - Refining,2019EPEA10184RP2,CO Boiler Stack,8F-5,31000415,Operating,Normal,677,53.55070,-113.35112,76.2,2.3,40.7,,,703.2,787.0,273.2,No,,Yes,Yes,No,No
AEIR10184,Suncor Energy Inc.,Edmonton Refinery,Petroleum Products - Refining,2019EPEA10184RP3,Conventional Flare Stack,19F-1,30600904,Operating,Normal,677,53.55340,-113.35390,91.4,0.9,0.1,,,"1,000.0",,,No,,No,Yes,No,No
AEIR10184,Suncor Energy Inc.,Edmonton Refinery,Petroleum Products - Refining,2019EPEA10184RP4,Syncrude Flare Stack,19F-11,30600904,Operating,Normal,677,53.55489,-113.35632,91.4,0.9,0.1,,,890.0,,,No,,No,Yes,No,No
AEIR10184,Suncor Energy Inc.,Edmonton Refinery,Petroleum Products - Refining,2019EPEA10184RP5,Sour Gas Flare Stack,19F-9,30600906,Operating,Normal,677,53.55491,-113.35629,91.4,0.5,0.1,,,"1,242.0",,,No,,No,Yes,No,No
